usuario_id,valor,data
23104,24.39,2024-01-09
7862,141.85,2024-08-23
17949,49.81,2024-10-07
3268,94.08,2024-07-14
13005,44.15,2024-04-08
21167,56.13,2024-07-07
33481,71.95,2024-03-14
38205,20.77,2024-07-21
32252,84.28,2024-01-19
20539,104.4,2024-09-23
5836,71.61,2024-05-06
47761,91.74,2024-05-04
42152,95.29,2024-11-25
15433,42.19,2024-10-10
39632,62.82,2024-08-22
4256,109.43,2024-05-31
3597,37.66,2024-10-12
23372,55.92,2024-03-16
22158,34.15,2024-03-17
46183,91.53,2024-06-09
45787,80.9,2024-02-04
562,35.79,2024-03-10
41079,35.59,2024-02-11
34151,19.42,2024-03-15
5674,26.35,2024-09-23
29986,21.32,2024-09-03
21329,50.24,2024-04-17
2417,27.17,2024-11-01
6982,87.94,2024-06-08
23477,56.17,2024-03-26
43397,74.24,2024-10-20
3436,18.98,2024-11-18
47500,64.24,2024-08-03
29246,125.94,2024-05-28
10373,95.47,2024-08-22
832,38.46,2024-03-04
43004,107.57,2024-12-28
32505,52.77,2024-03-10
36832,65.02,2024-11-08
43624,143.44,2024-04-06
16722,133.41,2024-02-18
5591,91.95,2024-10-29
25520,99.17,2024-09-21
17335,73.99,2024-03-14
13643,70.37,2024-01-13
26115,73.43,2024-07-25
593,84.69,2024-11-23
27607,44.28,2024-12-04
17337,25.17,2024-12-29
32342,58.78,2024-01-21
48784,108.21,2024-06-19
49798,71.28,2024-12-25
6047,84.64,2024-03-29
2250,75.66,2024-10-16
31704,15.61,2024-02-18
28462,55.8,2024-06-10
5361,23.13,2024-10-20
13456,73.57,2024-09-06
4377,74.75,2024-07-11
14574,71.14,2024-05-06
18238,132.68,2024-06-22
33950,105.98,2024-10-11
5331,24.94,2024-05-19
12178,49.59,2024-12-10
42612,125.87,2024-06-14
30539,107.59,2024-10-28
49474,66.58,2024-04-13
2034,30.84,2024-11-11
41052,125.53,2024-03-08
3119,72.82,2024-12-21
40193,119.35,2024-11-20
8712,88.57,2024-01-22
7005,73.18,2024-09-17
30878,91.87,2024-06-17
13135,36.75,2024-03-04
41748,109.58,2024-06-30
28048,125.66,2024-07-15
46395,138.31,2024-06-07
19522,120.46,2024-02-29
23807,84.29,2024-11-22
15391,141.95,2024-08-20
31256,64.7,2024-04-09
33189,143.89,2024-05-24
33712,133.44,2024-02-24
26885,117.39,2024-09-21
9542,105.83,2024-07-04
39710,61.42,2024-10-25
31728,118.57,2024-02-23
23445,24.03,2024-06-17
14372,46.63,2024-06-01
44017,125.73,2024-09-27
42520,61.48,2024-03-08
4701,14.79,2024-09-14
44036,112.03,2024-03-24
12883,118.42,2024-06-11
43570,13.59,2024-08-07
17941,140.92,2024-09-21
12228,26.99,2024-12-14
15534,108.58,2024-12-04
25589,39.83,2024-05-26
7099,144.83,2024-10-25
29217,82.2,2024-11-19
7708,96.24,2024-07-20
18889,14.25,2024-10-22
19160,122.39,2024-09-26
24058,113.2,2024-12-19
3071,54.84,2024-07-08
5817,80.0,2024-09-24
34468,119.59,2024-09-04
37544,22.65,2024-11-16
1843,53.01,2024-01-05
35524,33.48,2024-05-18
48373,89.87,2024-07-28
10708,99.25,2024-05-09
12773,49.91,2024-08-22
16096,86.36,2024-07-15
16629,135.75,2024-07-07
25473,30.63,2024-02-08
46862,60.88,2024-07-25
19852,91.72,2024-01-05
45381,107.88,2024-07-03
3360,26.92,2024-11-16
31557,92.09,2024-03-29
7545,105.1,2024-12-20
18748,73.83,2024-02-22
4255,35.82,2024-06-11
14555,136.5,2024-05-30
49459,136.01,2024-03-14
5814,53.51,2024-03-19
9557,133.02,2024-07-01
25134,32.13,2024-04-15
6994,78.3,2024-12-23
1748,65.07,2024-10-02
47278,92.56,2024-02-26
4060,148.88,2024-11-23
46435,49.28,2024-06-08
25672,117.42,2024-11-21
5555,100.98,2024-06-15
18172,142.99,2024-10-26
17368,109.26,2024-04-12
41218,80.86,2024-02-16
6949,50.33,2024-01-09
46583,23.63,2024-02-14
28775,93.05,2024-10-31
40035,103.0,2024-11-03
31466,136.28,2024-12-07
24597,80.41,2024-11-08
28244,38.05,2024-01-07
20688,52.49,2024-06-18
12367,21.68,2024-10-23
2598,128.52,2024-01-09
42823,62.63,2024-09-08
1695,30.47,2024-09-04
20146,24.23,2024-07-05
17149,41.23,2024-09-05
31946,23.88,2024-08-08
19016,23.73,2024-10-13
10596,18.9,2024-05-24
40850,121.01,2024-06-11
8707,76.23,2024-05-08
4462,140.79,2024-03-12
44924,91.78,2024-10-12
46866,37.07,2024-10-07
29152,135.02,2024-12-06
25547,41.36,2024-02-20
1037,110.01,2024-04-20
30845,118.69,2024-09-09
19012,103.89,2024-09-01
38267,79.65,2024-12-05
48148,45.0,2024-10-26
31219,63.22,2024-11-21
42118,131.04,2024-08-08
14846,63.83,2024-05-29
5394,86.74,2024-09-06
6274,110.43,2024-10-30
9663,46.43,2024-02-19
40339,116.61,2024-12-06
20454,117.18,2024-11-09
7042,14.76,2024-07-15
22011,21.98,2024-09-17
42470,24.21,2024-08-08
19111,56.86,2024-04-30
18790,136.87,2024-06-11
7977,148.77,2024-07-04
2053,15.95,2024-01-26
12345,24.9,2024-03-29
30147,53.24,2024-06-27
30705,14.22,2024-05-29
31813,92.6,2024-11-25
28980,30.68,2024-07-04
637,72.86,2024-08-20
30984,77.0,2024-06-14
40112,130.85,2024-01-17
25229,94.97,2024-11-15
27044,43.39,2024-06-19
10986,124.74,2024-12-12
47621,89.53,2024-07-17
37856,71.4,2024-04-10
8191,21.31,2024-05-10
28292,59.98,2024-08-26
14847,36.87,2024-02-07
48674,119.52,2024-12-25
29749,122.61,2024-02-05
28035,131.01,2024-02-08
22760,105.9,2024-05-22
14336,50.28,2024-10-10
4822,136.28,2024-07-22
48834,17.62,2024-07-12
10668,133.54,2024-12-04
43685,26.08,2024-06-16
18433,127.58,2024-08-29
47814,12.9,2024-07-05
7572,79.97,2024-07-13
13673,135.65,2024-07-26
3181,54.92,2024-08-22
26265,106.77,2024-02-04
21237,29.32,2024-04-11
40258,58.08,2024-07-12
9655,11.29,2024-11-04
47081,75.97,2024-10-21
47714,65.49,2024-08-08
24466,107.64,2024-10-11
31276,91.82,2024-04-13
17000,106.02,2024-06-25
7011,50.86,2024-11-16
30982,82.95,2024-03-17
25203,12.24,2024-10-22
17693,35.35,2024-01-17
16550,123.43,2024-12-07
32417,38.73,2024-08-09
44710,131.52,2024-08-10
18504,77.81,2024-07-15
39135,66.81,2024-02-28
21987,30.43,2024-10-31
40568,120.7,2024-01-27
16518,66.04,2024-03-21
12639,116.14,2024-11-10
22787,79.49,2024-11-10
24006,80.35,2024-11-18
9095,97.96,2024-11-13
47702,82.43,2024-03-16
13110,89.0,2024-05-19
32164,56.15,2024-07-31
28385,73.19,2024-11-14
43595,32.39,2024-01-11
32722,50.9,2024-12-23
22926,15.35,2024-01-26
1187,24.19,2024-10-10
35537,41.1,2024-07-16
29943,19.11,2024-02-13
33069,98.09,2024-01-25
14790,23.17,2024-06-30
6156,145.71,2024-01-28
14860,88.43,2024-08-21
10982,60.51,2024-06-10
43860,12.26,2024-09-18
1547,138.58,2024-08-27
8138,106.79,2024-04-22
30249,16.58,2024-03-10
8018,141.84,2024-12-26
17766,122.84,2024-05-28
19699,16.66,2024-12-05
36549,147.43,2024-03-23
11110,134.11,2024-07-19
30316,22.0,2024-01-20
44681,53.02,2024-03-05
14132,45.29,2024-07-21
32225,58.35,2024-05-30
45253,47.89,2024-10-18
45609,33.42,2024-01-11
3562,106.91,2024-03-17
4144,36.93,2024-03-05
6161,15.47,2024-08-02
26411,93.47,2024-04-07
35863,99.17,2024-12-06
1242,69.92,2024-09-24
9851,86.08,2024-10-11
10294,27.4,2024-02-04
3022,99.84,2024-09-04
6936,24.45,2024-05-17
41308,110.7,2024-11-29
38455,24.01,2024-08-10
34719,75.69,2024-09-29
22626,28.61,2024-01-16
5851,124.15,2024-10-12
25151,56.47,2024-08-20
33858,121.26,2024-04-15
28174,56.61,2024-01-05
8789,31.35,2024-03-02
28545,25.57,2024-05-23
44233,147.8,2024-03-28
11819,47.49,2024-11-23
17768,28.33,2024-03-09
43978,72.28,2024-12-21
45633,138.97,2024-04-01
42002,63.35,2024-04-03
23408,131.0,2024-02-20
36977,107.6,2024-01-22
19920,42.32,2024-11-20
20059,127.03,2024-04-30
37709,67.71,2024-10-27
23733,103.93,2024-08-04
44480,11.59,2024-01-31
22886,12.27,2024-10-29
38364,32.12,2024-10-17
6968,43.31,2024-03-06
28942,119.15,2024-09-24
1414,119.72,2024-08-24
36829,92.99,2024-08-24
3414,64.14,2024-06-14
13434,134.62,2024-09-26
5977,49.7,2024-10-18
12818,143.88,2024-12-07
42059,116.72,2024-12-28
30838,34.33,2024-08-08
16349,79.56,2024-04-16
21027,96.06,2024-07-27
13347,29.58,2024-06-18
29316,121.98,2024-03-03
22810,31.28,2024-05-14
2593,84.52,2024-12-06
24919,81.77,2024-03-03
35494,58.89,2024-07-27
34586,140.96,2024-05-24
36052,120.78,2024-02-09
48774,110.56,2024-12-02
12205,18.93,2024-03-31
43044,73.74,2024-02-08
18824,20.69,2024-07-23
39296,54.49,2024-06-24
5384,24.01,2024-08-02
7234,74.81,2024-07-12
8462,120.75,2024-08-15
38491,23.8,2024-07-07
19474,92.88,2024-08-27
43209,32.05,2024-08-02
786,106.61,2024-09-29
23281,26.75,2024-02-02
15531,22.52,2024-08-04
8968,97.34,2024-10-26
860,107.24,2024-05-17
39888,59.87,2024-07-02
46921,13.44,2024-12-29
16611,66.51,2024-03-03
47415,140.4,2024-02-08
21636,43.4,2024-04-13
42029,71.98,2024-06-28
47343,62.1,2024-11-09
35930,94.82,2024-06-25
33506,128.06,2024-06-20
16452,120.52,2024-04-12
42252,20.32,2024-08-07
12823,100.67,2024-07-23
33991,42.73,2024-04-03
15578,29.38,2024-04-27
25852,12.62,2024-05-18
7729,83.49,2024-09-05
44153,58.13,2024-08-18
3960,32.5,2024-02-10
43238,28.35,2024-05-08
26925,38.45,2024-01-05
46282,76.22,2024-10-16
943,14.51,2024-06-06
5888,91.74,2024-04-17
37271,52.73,2024-08-26
41883,143.25,2024-01-25
39966,55.42,2024-02-19
11544,75.18,2024-07-06
23933,146.77,2024-11-22
6360,74.68,2024-08-27
44465,133.31,2024-06-09
7230,122.15,2024-09-07
38260,120.85,2024-08-31
32751,96.06,2024-04-19
40879,99.53,2024-10-23
13339,67.97,2024-02-16
33001,142.61,2024-09-02
29067,72.44,2024-10-03
4048,139.64,2024-09-01
4331,32.26,2024-07-08
11625,50.54,2024-09-02
28046,137.74,2024-07-16
49842,45.72,2024-08-04
35239,79.62,2024-07-02
41437,143.48,2024-06-15
27386,143.95,2024-02-12
10171,29.78,2024-05-05
31302,76.96,2024-05-19
1908,22.69,2024-11-08
48762,134.1,2024-06-23
26870,121.59,2024-04-04
33831,141.66,2024-02-08
10758,24.89,2024-11-13
18720,40.78,2024-05-08
27971,126.81,2024-12-17
49085,95.06,2024-11-02
40684,126.21,2024-06-10
44392,60.88,2024-08-07
47626,26.06,2024-04-08
2007,13.21,2024-07-31
14133,142.38,2024-10-20
33487,34.39,2024-05-11
10845,17.62,2024-07-23
47039,18.21,2024-06-10
5421,149.26,2024-05-27
12523,64.78,2024-11-01
23329,49.12,2024-10-20
6136,30.49,2024-11-11
1004,93.98,2024-05-09
15592,85.04,2024-02-24
48111,11.55,2024-02-24
43430,17.28,2024-10-24
16221,72.75,2024-10-19
4039,71.4,2024-11-02
44152,24.28,2024-06-22
42346,113.36,2024-08-13
26221,40.16,2024-11-02
4461,11.41,2024-04-11
21188,124.5,2024-02-15
37450,88.86,2024-02-28
6884,113.75,2024-01-02
11703,93.63,2024-07-27
1505,89.64,2024-12-17
3892,108.65,2024-03-20
1465,19.99,2024-09-06
47230,39.31,2024-02-03
396,98.36,2024-11-25
45915,72.99,2024-07-13
47379,91.76,2024-09-28
44680,90.8,2024-07-15
26277,102.01,2024-07-04
44355,124.75,2024-02-14
45928,37.05,2024-03-19
37740,116.73,2024-06-04
42920,47.37,2024-03-17
18016,21.11,2024-04-27
7750,78.68,2024-12-24
10115,98.06,2024-09-05
32427,146.65,2024-01-20
21689,83.59,2024-03-07
7704,125.7,2024-05-11
21157,117.14,2024-12-22
34662,20.9,2024-07-09
14647,22.64,2024-06-18
47079,29.55,2024-06-15
18854,78.25,2024-05-25
263,16.21,2024-02-05
6695,111.99,2024-03-23
2799,39.22,2024-10-03
4695,101.2,2024-05-02
7701,33.46,2024-06-28
49658,42.04,2024-08-21
46912,68.29,2024-05-30
20159,49.32,2024-06-04
36842,69.36,2024-02-22
42383,108.94,2024-12-19
38177,30.1,2024-11-09
23401,134.95,2024-02-20
17009,79.28,2024-01-15
17057,110.24,2024-09-20
46666,83.25,2024-08-10
4851,77.54,2024-03-17
30649,31.89,2024-07-25
29750,104.63,2024-11-16
37167,126.49,2024-09-26
10082,40.62,2024-08-12
24920,89.07,2024-12-08
11231,121.46,2024-01-13
32088,132.95,2024-08-16
12739,26.38,2024-09-12
29856,37.56,2024-05-19
12720,113.16,2024-02-08
13979,53.07,2024-11-27
1163,116.25,2024-12-19
12708,38.82,2024-05-24
28416,99.01,2024-11-20
17461,61.16,2024-05-08
33329,96.66,2024-12-05
8822,122.63,2024-04-28
7997,138.47,2024-12-02
21972,26.51,2024-10-15
33372,145.47,2024-05-26
26245,66.43,2024-07-22
49157,103.84,2024-01-23
31562,73.27,2024-12-16
35973,31.11,2024-09-06
12602,78.25,2024-08-26
44590,44.16,2024-08-09
39862,96.87,2024-04-22
9808,126.88,2024-08-30
2707,135.13,2024-03-02
15476,36.28,2024-06-25
28140,82.89,2024-03-20
38289,146.43,2024-05-17
3591,122.3,2024-12-12
30094,145.55,2024-06-15
18023,60.32,2024-04-22
45201,23.87,2024-08-31
29596,133.24,2024-04-04
48838,62.51,2024-03-08
42100,24.91,2024-05-24
46748,142.64,2024-10-25
39178,143.76,2024-12-13
19728,27.95,2024-08-20
6063,125.27,2024-02-14
18198,117.12,2024-03-23
40296,105.09,2024-12-11
11136,62.32,2024-04-30
602,121.22,2024-06-01
15318,59.0,2024-02-02
12786,56.12,2024-03-15
47626,62.88,2024-10-03
45610,76.72,2024-01-22
11134,107.24,2024-09-03
49437,92.87,2024-06-13
21021,129.68,2024-06-14
33732,63.5,2024-08-29
23981,137.15,2024-07-12
7005,102.8,2024-11-25
8006,75.86,2024-09-30
18421,15.42,2024-02-17
21694,74.8,2024-02-22
25515,105.45,2024-12-08
17435,46.15,2024-04-15
33310,47.93,2024-10-10
33856,83.15,2024-02-13
47343,28.74,2024-07-03
43931,130.59,2024-05-11
11383,60.59,2024-09-05
36912,111.32,2024-03-03
2449,121.06,2024-01-17
35412,26.67,2024-03-17
14428,67.27,2024-11-02
44880,89.23,2024-11-16
26850,123.7,2024-11-30
23136,49.22,2024-08-06
23932,52.98,2024-03-22
46043,31.5,2024-04-11
37362,25.89,2024-08-03
10087,52.29,2024-09-22
43292,140.4,2024-08-23
15229,103.64,2024-04-30
17694,84.61,2024-05-03
10082,66.39,2024-04-30
20437,57.7,2024-12-05
11273,83.83,2024-05-06
15883,109.37,2024-10-19
6805,72.96,2024-04-18
24791,69.09,2024-08-21
4081,138.47,2024-07-11
10662,138.59,2024-05-20
12085,132.69,2024-06-02
17374,98.37,2024-02-15
36930,23.97,2024-11-15
25357,99.1,2024-01-25
35669,22.28,2024-10-15
5357,83.52,2024-09-08
16443,72.02,2024-10-31
4692,112.63,2024-05-01
31841,31.92,2024-03-24
21281,148.7,2024-06-15
25370,65.68,2024-06-07
33877,38.31,2024-04-18
20634,78.58,2024-03-06
46852,78.96,2024-04-05
18180,35.36,2024-04-07
30311,15.45,2024-12-07
14823,140.89,2024-11-29
45765,56.45,2024-05-12
12654,125.61,2024-05-11
47981,63.85,2024-04-24
19663,83.0,2024-11-04
47080,125.75,2024-10-04
48728,55.16,2024-02-07
8601,78.87,2024-02-20
41410,25.27,2024-12-27
13086,115.12,2024-06-07
28928,63.32,2024-10-27
36855,117.03,2024-08-07
47345,78.36,2024-05-23
1767,114.43,2024-03-21
11452,51.55,2024-06-02
4696,117.85,2024-06-09
9813,106.4,2024-09-01
13885,117.63,2024-10-28
47472,45.27,2024-08-21
36381,27.87,2024-08-08
13475,59.09,2024-10-23
48401,73.82,2024-05-30
35704,114.24,2024-12-14
20845,37.95,2024-10-04
35272,49.77,2024-01-04
28429,22.5,2024-10-13
7716,27.83,2024-03-08
42768,111.98,2024-04-16
16571,60.57,2024-09-29
49219,73.78,2024-04-19
34160,114.48,2024-11-29
22695,20.23,2024-05-20
11496,126.6,2024-08-15
1655,10.87,2024-04-26
15082,144.82,2024-01-22
4212,105.7,2024-05-26
36573,61.22,2024-11-10
1734,127.94,2024-09-06
11507,65.71,2024-06-17
1851,52.38,2024-04-06
34090,139.98,2024-04-22
29928,87.4,2024-03-23
43276,133.77,2024-01-08
36591,24.48,2024-10-25
9488,68.65,2024-10-05
19254,136.34,2024-07-10
17886,29.35,2024-05-19
47379,57.7,2024-04-15
38550,74.21,2024-06-11
1834,19.96,2024-02-16
48247,147.99,2024-02-08
25210,90.28,2024-08-13
26698,62.88,2024-04-16
10988,67.25,2024-11-03
3752,11.33,2024-04-28
34578,59.34,2024-06-16
20768,51.71,2024-06-25
2299,82.4,2024-01-29
47339,120.64,2024-09-08
41786,92.37,2024-12-15
13969,73.31,2024-10-10
3137,126.24,2024-09-27
42963,140.48,2024-05-09
36661,53.28,2024-09-20
47931,135.48,2024-07-18
18399,21.32,2024-08-04
48634,76.12,2024-12-27
31478,133.1,2024-04-23
24454,101.9,2024-09-26
20262,121.38,2024-03-15
42928,10.85,2024-02-08
9059,76.74,2024-08-25
44001,73.13,2024-05-22
28275,70.15,2024-11-30
45855,54.48,2024-08-15
30598,135.72,2024-12-25
13001,99.02,2024-04-29
19308,122.08,2024-09-22
47492,98.05,2024-03-18
49752,10.99,2024-05-20
11112,46.74,2024-04-02
8703,28.78,2024-09-15
32376,14.15,2024-10-22
39085,116.17,2024-07-11
3308,54.02,2024-09-24
18219,34.5,2024-01-19
23910,47.97,2024-09-29
10121,79.94,2024-11-07
20278,15.55,2024-06-08
15848,117.72,2024-01-29
1571,131.63,2024-12-20
45062,24.75,2024-12-29
31763,45.3,2024-01-02
41955,74.61,2024-11-21
17307,99.9,2024-11-19
48336,114.26,2024-04-05
27292,125.84,2024-03-22
18393,12.47,2024-09-22
9447,17.97,2024-11-27
1538,134.1,2024-07-23
46408,89.89,2024-04-18
2182,33.2,2024-03-21
30680,112.19,2024-04-20
46954,100.51,2024-03-25
32556,89.68,2024-08-04
8119,138.18,2024-02-17
14625,20.99,2024-10-05
34371,72.61,2024-12-18
35290,25.3,2024-08-30
43252,95.0,2024-07-15
47480,143.64,2024-12-03
48417,83.38,2024-02-18
36405,65.78,2024-11-06
45403,85.42,2024-09-09
3659,102.48,2024-04-28
39754,33.07,2024-05-23
4877,141.65,2024-06-08
1975,29.15,2024-05-08
4096,25.94,2024-07-14
36520,14.56,2024-04-26
37500,70.19,2024-09-29
13678,13.92,2024-03-08
29489,144.43,2024-02-02
15659,67.6,2024-07-06
2009,131.68,2024-11-10
27041,98.89,2024-11-30
27122,133.85,2024-04-04
25858,80.05,2024-11-11
26106,119.92,2024-12-05
40344,87.64,2024-08-29
4670,143.55,2024-03-29
18523,81.45,2024-02-25
29215,11.02,2024-02-18
31203,95.55,2024-02-03
6773,95.74,2024-06-13
33972,96.4,2024-08-06
32489,90.55,2024-08-15
23364,59.38,2024-02-28
25935,65.96,2024-07-06
3456,66.54,2024-11-19
18557,21.82,2024-05-19
33494,129.54,2024-06-05
31481,79.59,2024-12-25
23038,138.93,2024-04-16
8293,66.33,2024-03-20
38136,49.21,2024-08-03
16668,40.62,2024-06-08
41329,95.1,2024-10-31
29960,94.82,2024-08-03
44032,93.46,2024-05-30
34136,41.36,2024-07-24
37928,137.34,2024-03-03
45010,100.63,2024-02-21
42420,28.53,2024-02-28
5119,26.83,2024-09-06
1112,49.05,2024-06-26
38993,40.75,2024-01-11
31389,141.28,2024-05-15
984,15.91,2024-07-18
33107,43.29,2024-03-28
29902,126.74,2024-08-08
1501,143.62,2024-02-01
47295,51.77,2024-12-06
35224,85.47,2024-07-12
18703,62.72,2024-03-12
23603,148.63,2024-06-22
35912,35.96,2024-05-05
12272,129.22,2024-09-24
49923,93.5,2024-05-05
8233,125.02,2024-09-25
20977,136.23,2024-06-29
42828,22.12,2024-05-10
22213,43.94,2024-01-30
42945,54.84,2024-12-28
29815,85.44,2024-03-01
15885,73.31,2024-12-23
10663,15.52,2024-06-13
34190,105.32,2024-05-10
10164,59.94,2024-07-10
8349,117.56,2024-08-13
11472,22.99,2024-07-19
6652,104.17,2024-01-07
3313,131.54,2024-03-21
38115,126.91,2024-08-25
39822,11.47,2024-06-07
15210,15.91,2024-12-12
29387,141.11,2024-07-01
28073,46.86,2024-10-19
15136,133.58,2024-07-19
40284,66.46,2024-01-02
11755,93.84,2024-09-30
416,26.26,2024-01-15
25370,146.15,2024-09-04
41697,97.61,2024-10-05
3703,114.17,2024-07-10
3930,42.47,2024-02-22
8784,130.02,2024-09-01
16417,129.47,2024-11-01
22734,62.26,2024-08-29
9487,11.52,2024-11-13
41323,23.13,2024-03-06
14014,55.85,2024-11-05
2680,72.04,2024-06-23
43513,51.49,2024-06-15
8949,119.28,2024-01-12
11252,35.65,2024-03-12
6309,105.03,2024-11-20
18109,33.73,2024-11-28
44659,69.59,2024-06-28
35466,95.68,2024-01-11
23589,14.77,2024-02-12
23264,30.36,2024-08-21
41751,75.79,2024-07-21
47909,56.96,2024-05-11
4731,97.79,2024-10-12
30371,62.14,2024-11-27
11327,52.73,2024-04-21
35544,113.0,2024-02-02
2518,42.19,2024-01-05
47012,62.24,2024-04-03
15339,76.25,2024-01-01
27033,93.58,2024-03-10
35829,139.86,2024-06-30
49635,132.66,2024-08-11
27929,95.67,2024-03-28
48071,128.74,2024-10-30
43387,124.54,2024-11-26
29276,58.18,2024-11-02
18507,68.2,2024-04-28
16196,41.99,2024-07-12
37373,84.26,2024-01-31
13338,37.88,2024-01-16
11646,107.51,2024-04-07
31478,63.44,2024-03-04
37078,24.92,2024-05-09
11905,41.12,2024-03-14
37059,129.02,2024-11-05
31118,46.2,2024-11-23
40205,101.6,2024-04-27
14449,81.64,2024-02-20
49341,57.31,2024-11-29
14246,101.47,2024-02-04
36969,45.2,2024-12-06
28160,74.54,2024-11-18
13249,10.72,2024-03-31
15698,60.69,2024-08-19
29138,39.44,2024-03-15
2599,61.93,2024-04-13
4965,140.02,2024-06-27
9848,101.22,2024-12-06
14840,145.95,2024-08-28
48939,50.37,2024-02-05
15455,118.41,2024-02-24
3862,39.47,2024-12-09
7323,64.91,2024-03-10
1396,149.31,2024-07-16
35218,115.55,2024-03-26
27946,97.19,2024-07-04
40740,63.57,2024-09-24
7010,38.62,2024-08-16
48911,116.51,2024-10-08
29598,60.3,2024-10-28
20919,31.31,2024-12-04
47109,131.71,2024-08-11
18692,101.72,2024-12-15
15145,97.71,2024-10-08
14891,55.46,2024-06-18
27838,29.68,2024-06-12
9336,140.21,2024-10-02
21571,78.61,2024-06-07
13910,57.25,2024-07-02
24935,64.65,2024-03-12
7163,36.71,2024-10-19
48782,127.75,2024-01-24
44897,84.39,2024-05-07
41236,120.62,2024-10-12
35584,101.0,2024-10-25
22281,110.06,2024-07-06
44097,119.24,2024-09-03
26965,11.51,2024-10-05
7470,25.28,2024-06-02
31451,99.65,2024-12-30
37707,59.47,2024-02-05
16898,80.16,2024-11-19
11741,97.36,2024-10-03
25729,32.63,2024-09-07
46342,80.41,2024-07-07
5183,65.83,2024-10-05
14546,83.4,2024-08-03
39001,33.2,2024-10-31
30078,34.14,2024-10-01
23719,13.65,2024-05-10
20911,21.61,2024-01-24
19217,23.99,2024-02-17
48856,25.4,2024-05-09
16051,113.08,2024-06-09
652,86.46,2024-07-04
6920,112.04,2024-10-15
16901,116.3,2024-07-25
8487,115.59,2024-07-20
1160,143.55,2024-09-12
14037,74.6,2024-06-19
138,97.58,2024-06-04
28296,67.08,2024-06-10
35838,70.02,2024-12-05
16833,35.01,2024-08-13
14674,93.37,2024-07-10
19906,130.97,2024-01-27
11652,66.01,2024-08-23
11308,78.58,2024-06-03
16130,139.67,2024-05-20
8144,71.73,2024-03-06
33702,13.36,2024-01-25
43893,149.82,2024-11-11
23791,81.27,2024-11-10
22459,23.87,2024-01-31
26692,110.49,2024-07-26
24645,104.9,2024-08-28
35415,48.81,2024-07-12
40831,110.14,2024-11-27
32935,92.05,2024-11-14
26024,47.53,2024-06-20
14525,52.19,2024-02-08
26327,51.11,2024-09-19
32471,121.94,2024-01-15
16699,80.52,2024-03-26
27815,72.06,2024-05-29
38553,120.04,2024-11-24
12855,75.97,2024-06-08
38089,41.69,2024-05-16
35907,63.76,2024-10-14
46239,50.4,2024-05-19
49478,126.61,2024-06-28
40804,56.45,2024-05-29
12046,141.61,2024-03-17
29294,38.4,2024-01-09
49692,112.04,2024-05-13
33871,57.89,2024-03-25
37588,32.44,2024-07-24
47439,104.97,2024-09-09
29950,143.42,2024-04-07
13763,45.63,2024-11-24
2007,107.58,2024-04-22
6003,130.07,2024-04-07
35177,94.52,2024-04-21
5801,142.8,2024-06-27
8900,66.11,2024-07-31
17236,70.84,2024-08-07
46371,73.07,2024-02-09
8487,53.8,2024-05-01
44932,103.21,2024-03-23
1306,148.32,2024-02-19
38038,112.79,2024-01-07
18621,78.4,2024-07-27
36731,33.3,2024-11-06
28134,80.51,2024-08-07
24248,32.22,2024-02-02
46346,149.31,2024-06-07
16476,67.0,2024-07-27
28300,91.61,2024-07-03
40784,111.83,2024-01-30
35956,20.14,2024-08-26
13679,60.91,2024-06-23
22708,139.93,2024-11-01
31146,13.25,2024-12-14
11231,117.15,2024-09-12
31914,58.55,2024-06-28
37396,135.91,2024-06-04
48263,106.37,2024-10-12
48306,129.18,2024-07-15
34166,43.79,2024-11-25
29781,34.62,2024-03-03
24933,93.12,2024-10-23
274,102.68,2024-11-18
15255,137.74,2024-08-01
32676,146.68,2024-12-22
37156,71.55,2024-11-24
24381,106.53,2024-04-16
18712,73.86,2024-12-03
37209,132.72,2024-08-15
28859,62.48,2024-05-17
26098,85.71,2024-05-13
20820,147.13,2024-07-30
42737,147.36,2024-05-23
34745,59.55,2024-08-07
21314,58.47,2024-03-25
29355,24.42,2024-04-20
5487,100.73,2024-03-15
38408,106.59,2024-07-19
