data,origem,destino,volume_toneladas,tipo_carga
2024-04-01,São Paulo,São José do Rio Preto,21.3,Inflamável
2024-04-04,Campinas,Ribeirão Preto,19.2,Tóxica
2024-04-07,Sorocaba,São Paulo,18.3,Tóxica
2024-04-01,Ribeirão Preto,Sorocaba,19.9,Tóxica
2024-04-06,São José do Rio Preto,Campinas,18.0,Tóxica
2024-04-05,Campinas,São Paulo,31.6,Comum
2024-04-04,São José do Rio Preto,São Paulo,24.0,Tóxica
2024-04-03,São José do Rio Preto,Ribeirão Preto,26.7,Tóxica
2024-04-03,São José do Rio Preto,Campinas,22.9,Inflamável
2024-04-04,São Paulo,Sorocaba,24.3,Comum
2024-04-05,Ribeirão Preto,São Paulo,22.4,Tóxica
2024-04-01,Ribeirão Preto,São Paulo,35.0,Tóxica
2024-04-05,São Paulo,Sorocaba,6.0,Tóxica
2024-04-06,Sorocaba,Campinas,16.9,Tóxica
2024-04-07,Ribeirão Preto,Sorocaba,8.2,Tóxica
2024-04-04,Campinas,Sorocaba,7.9,Tóxica
2024-04-03,Ribeirão Preto,São Paulo,17.8,Tóxica
2024-04-07,Ribeirão Preto,Campinas,29.0,Tóxica
2024-04-02,Sorocaba,Ribeirão Preto,13.2,Comum
2024-04-06,São Paulo,Ribeirão Preto,12.7,Inflamável
2024-04-03,Campinas,São José do Rio Preto,12.5,Tóxica
2024-04-01,São Paulo,Campinas,29.4,Comum
2024-04-04,São José do Rio Preto,Campinas,18.6,Tóxica
2024-04-07,Sorocaba,Campinas,16.4,Inflamável
2024-04-01,São José do Rio Preto,São Paulo,34.2,Comum
2024-04-05,Sorocaba,Campinas,8.5,Tóxica
2024-04-02,São Paulo,Sorocaba,19.6,Inflamável
2024-04-05,São Paulo,Sorocaba,17.3,Comum
2024-04-05,Sorocaba,São Paulo,7.9,Inflamável
2024-04-04,São Paulo,Campinas,13.0,Tóxica
2024-04-07,São Paulo,São José do Rio Preto,5.9,Comum
2024-04-02,Campinas,São José do Rio Preto,31.3,Inflamável
2024-04-01,São José do Rio Preto,Sorocaba,29.5,Inflamável
2024-04-03,Ribeirão Preto,Campinas,23.0,Tóxica
2024-04-01,São José do Rio Preto,Ribeirão Preto,7.8,Tóxica
2024-04-04,Campinas,São José do Rio Preto,14.9,Tóxica
2024-04-05,São Paulo,Ribeirão Preto,26.3,Tóxica
2024-04-07,São José do Rio Preto,São Paulo,33.8,Comum
2024-04-05,São José do Rio Preto,Campinas,24.1,Inflamável
2024-04-01,Ribeirão Preto,Campinas,8.6,Tóxica
2024-04-07,São José do Rio Preto,Campinas,33.4,Tóxica
2024-04-06,São José do Rio Preto,São Paulo,26.9,Inflamável
2024-04-04,Campinas,Ribeirão Preto,23.8,Inflamável
2024-04-04,Sorocaba,Campinas,7.6,Tóxica
2024-04-04,São Paulo,São José do Rio Preto,9.5,Inflamável
2024-04-06,São Paulo,Campinas,23.1,Tóxica
2024-04-06,Ribeirão Preto,São Paulo,19.3,Tóxica
2024-04-01,São Paulo,Sorocaba,5.1,Tóxica
2024-04-04,São José do Rio Preto,São Paulo,34.3,Tóxica
2024-04-05,São José do Rio Preto,Ribeirão Preto,15.5,Tóxica
2024-04-03,Sorocaba,São Paulo,11.7,Tóxica
2024-04-03,Campinas,São Paulo,9.8,Tóxica
2024-04-05,Sorocaba,São Paulo,35.0,Tóxica
2024-04-01,São José do Rio Preto,Sorocaba,13.9,Inflamável
2024-04-01,Sorocaba,São Paulo,17.2,Comum
2024-04-06,Campinas,Ribeirão Preto,24.3,Tóxica
2024-04-02,Campinas,São Paulo,16.1,Comum
2024-04-05,São José do Rio Preto,São Paulo,31.9,Inflamável
2024-04-04,Sorocaba,São José do Rio Preto,27.5,Tóxica
2024-04-07,São Paulo,Sorocaba,11.8,Inflamável
2024-04-05,Sorocaba,São José do Rio Preto,24.3,Tóxica
2024-04-06,Sorocaba,São José do Rio Preto,19.9,Comum
2024-04-05,São José do Rio Preto,Campinas,27.0,Tóxica
2024-04-06,Campinas,São Paulo,25.7,Tóxica
2024-04-02,São Paulo,São José do Rio Preto,8.1,Inflamável
2024-04-01,Ribeirão Preto,São Paulo,22.9,Inflamável
2024-04-06,São Paulo,Ribeirão Preto,33.7,Inflamável
2024-04-02,Campinas,São José do Rio Preto,17.2,Inflamável
2024-04-03,Campinas,São José do Rio Preto,18.7,Tóxica
2024-04-03,São José do Rio Preto,Campinas,20.7,Tóxica
2024-04-07,Sorocaba,São José do Rio Preto,16.5,Inflamável
2024-04-06,São Paulo,Campinas,7.3,Comum
2024-04-01,Sorocaba,São José do Rio Preto,22.9,Tóxica
2024-04-06,Campinas,Ribeirão Preto,25.6,Tóxica
2024-04-04,Sorocaba,Campinas,16.4,Tóxica
2024-04-05,São Paulo,São José do Rio Preto,8.8,Tóxica
2024-04-03,São Paulo,Campinas,29.5,Inflamável
2024-04-04,São José do Rio Preto,Sorocaba,16.6,Comum
2024-04-02,Sorocaba,São Paulo,26.9,Tóxica
2024-04-04,São José do Rio Preto,São Paulo,17.3,Inflamável
2024-04-02,São José do Rio Preto,Campinas,20.1,Tóxica
2024-04-01,São José do Rio Preto,Ribeirão Preto,7.5,Tóxica
2024-04-04,São Paulo,Sorocaba,20.9,Tóxica
2024-04-04,Ribeirão Preto,Sorocaba,15.2,Tóxica
2024-04-07,São José do Rio Preto,São Paulo,24.3,Comum
2024-04-02,São Paulo,Campinas,13.5,Tóxica
2024-04-04,Campinas,Sorocaba,25.1,Tóxica
2024-04-03,São José do Rio Preto,Ribeirão Preto,9.2,Comum
2024-04-06,Campinas,Sorocaba,27.1,Tóxica
2024-04-05,Ribeirão Preto,São Paulo,24.4,Comum
2024-04-02,Sorocaba,São Paulo,34.1,Tóxica
2024-04-03,Campinas,São Paulo,32.3,Tóxica
2024-04-07,São Paulo,Sorocaba,13.5,Tóxica
2024-04-06,São José do Rio Preto,Ribeirão Preto,5.8,Comum
2024-04-02,São Paulo,Campinas,23.1,Comum
2024-04-06,São José do Rio Preto,Campinas,8.7,Tóxica
2024-04-07,Sorocaba,Campinas,22.5,Inflamável
2024-04-05,Sorocaba,Campinas,32.4,Tóxica
2024-04-01,São José do Rio Preto,Campinas,32.2,Tóxica
2024-04-01,São José do Rio Preto,São Paulo,9.5,Comum
2024-04-07,Sorocaba,Campinas,16.5,Tóxica
2024-04-07,São José do Rio Preto,Campinas,19.1,Tóxica
2024-04-01,Campinas,São José do Rio Preto,28.7,Tóxica
2024-04-06,Ribeirão Preto,São José do Rio Preto,20.0,Inflamável
2024-04-03,São José do Rio Preto,Sorocaba,16.4,Inflamável
2024-04-04,Campinas,São Paulo,11.9,Tóxica
2024-04-05,Sorocaba,São José do Rio Preto,14.6,Tóxica
2024-04-04,São José do Rio Preto,São Paulo,27.0,Inflamável
2024-04-07,Campinas,Sorocaba,32.4,Inflamável
2024-04-03,São Paulo,São José do Rio Preto,16.6,Tóxica
2024-04-01,Ribeirão Preto,Campinas,20.4,Tóxica
2024-04-03,São José do Rio Preto,São Paulo,19.0,Inflamável
2024-04-01,Sorocaba,São José do Rio Preto,32.8,Comum
2024-04-07,Ribeirão Preto,São Paulo,28.1,Inflamável
2024-04-01,São José do Rio Preto,Sorocaba,29.9,Tóxica
2024-04-05,Campinas,Sorocaba,9.0,Inflamável
2024-04-06,São Paulo,Campinas,28.8,Inflamável
2024-04-03,São Paulo,Sorocaba,18.0,Tóxica
2024-04-03,Ribeirão Preto,Sorocaba,6.8,Tóxica
2024-04-05,Sorocaba,Campinas,25.3,Tóxica
2024-04-01,Campinas,Ribeirão Preto,16.2,Comum
2024-04-05,São José do Rio Preto,São Paulo,31.0,Comum
2024-04-02,Campinas,São Paulo,27.0,Tóxica
2024-04-02,São Paulo,São José do Rio Preto,5.7,Tóxica
2024-04-04,Sorocaba,Campinas,25.6,Inflamável
2024-04-07,São José do Rio Preto,Campinas,17.7,Tóxica
2024-04-04,Sorocaba,São Paulo,23.7,Tóxica
2024-04-07,Ribeirão Preto,Sorocaba,31.2,Inflamável
2024-04-04,São José do Rio Preto,São Paulo,18.7,Tóxica
2024-04-02,Campinas,São Paulo,29.3,Inflamável
2024-04-04,Sorocaba,São Paulo,28.5,Tóxica
2024-04-02,São José do Rio Preto,Sorocaba,17.4,Comum
2024-04-01,Sorocaba,Ribeirão Preto,20.0,Comum
2024-04-07,Sorocaba,São José do Rio Preto,26.0,Inflamável
2024-04-05,Sorocaba,Ribeirão Preto,5.9,Tóxica
2024-04-04,Campinas,Ribeirão Preto,31.7,Tóxica
2024-04-02,São José do Rio Preto,São Paulo,28.1,Inflamável
2024-04-03,São Paulo,Ribeirão Preto,12.5,Comum
2024-04-04,Campinas,São Paulo,10.4,Tóxica
2024-04-06,Campinas,São José do Rio Preto,32.4,Tóxica
2024-04-01,Sorocaba,Campinas,14.7,Tóxica
2024-04-01,São José do Rio Preto,São Paulo,27.9,Tóxica
2024-04-03,São José do Rio Preto,Ribeirão Preto,18.7,Comum
2024-04-02,Ribeirão Preto,São José do Rio Preto,27.1,Tóxica
2024-04-07,São Paulo,Campinas,13.1,Comum
2024-04-02,Ribeirão Preto,Sorocaba,8.0,Tóxica
2024-04-01,Ribeirão Preto,Campinas,31.0,Comum
2024-04-02,São Paulo,São José do Rio Preto,13.9,Tóxica
2024-04-01,São Paulo,Campinas,25.8,Comum
2024-04-02,Ribeirão Preto,Campinas,29.6,Tóxica
2024-04-05,Ribeirão Preto,São José do Rio Preto,8.2,Tóxica
2024-04-03,Sorocaba,Ribeirão Preto,31.8,Tóxica
2024-04-03,Sorocaba,São Paulo,10.9,Tóxica
2024-04-05,Campinas,Sorocaba,26.9,Tóxica
2024-04-07,São José do Rio Preto,Campinas,11.6,Tóxica
2024-04-07,Campinas,São José do Rio Preto,19.8,Inflamável
2024-04-04,Campinas,São José do Rio Preto,17.6,Tóxica
2024-04-03,Sorocaba,São José do Rio Preto,32.6,Comum
2024-04-03,Ribeirão Preto,São Paulo,15.8,Inflamável
2024-04-01,São Paulo,São José do Rio Preto,33.1,Comum
2024-04-01,Ribeirão Preto,São José do Rio Preto,18.8,Tóxica
2024-04-07,Ribeirão Preto,Campinas,33.9,Tóxica
2024-04-04,Campinas,Ribeirão Preto,27.1,Tóxica
2024-04-06,Campinas,Sorocaba,29.9,Inflamável
2024-04-04,São José do Rio Preto,Campinas,22.6,Inflamável
2024-04-01,São José do Rio Preto,Campinas,9.3,Tóxica
2024-04-07,São Paulo,Sorocaba,13.9,Inflamável
2024-04-01,Sorocaba,Ribeirão Preto,26.8,Tóxica
2024-04-06,Campinas,São José do Rio Preto,6.2,Tóxica
2024-04-02,São José do Rio Preto,Ribeirão Preto,20.9,Inflamável
2024-04-02,Campinas,São José do Rio Preto,22.0,Tóxica
2024-04-05,Sorocaba,Campinas,26.4,Comum
2024-04-04,São Paulo,Sorocaba,6.6,Comum
2024-04-04,Sorocaba,São Paulo,27.8,Inflamável
2024-04-01,São José do Rio Preto,Ribeirão Preto,22.3,Tóxica
2024-04-03,Ribeirão Preto,Sorocaba,30.0,Tóxica
2024-04-01,Campinas,Ribeirão Preto,30.0,Inflamável
2024-04-02,São Paulo,Ribeirão Preto,7.8,Inflamável
2024-04-06,Campinas,São José do Rio Preto,17.1,Tóxica
2024-04-03,Campinas,São Paulo,11.0,Tóxica
2024-04-02,Sorocaba,Campinas,31.3,Tóxica
2024-04-05,Ribeirão Preto,São Paulo,5.8,Inflamável
2024-04-06,Ribeirão Preto,Sorocaba,9.3,Inflamável
2024-04-05,Campinas,Sorocaba,23.9,Comum
2024-04-06,São Paulo,Campinas,24.9,Inflamável
2024-04-06,Sorocaba,Campinas,33.3,Inflamável
2024-04-06,Campinas,Ribeirão Preto,33.6,Tóxica
2024-04-06,Campinas,Ribeirão Preto,24.8,Comum
2024-04-02,Campinas,São Paulo,15.8,Comum
2024-04-06,Ribeirão Preto,Campinas,20.4,Inflamável
2024-04-02,Campinas,São Paulo,20.0,Comum
2024-04-05,Ribeirão Preto,Sorocaba,33.8,Inflamável
2024-04-06,Ribeirão Preto,São Paulo,8.3,Tóxica
2024-04-03,São José do Rio Preto,Ribeirão Preto,13.0,Tóxica
2024-04-06,Campinas,São Paulo,29.7,Tóxica
2024-04-05,Campinas,Sorocaba,13.3,Inflamável
2024-04-04,Sorocaba,São Paulo,26.9,Tóxica
2024-04-05,Ribeirão Preto,Campinas,25.2,Tóxica
2024-04-03,Sorocaba,São José do Rio Preto,19.2,Comum
2024-04-04,São José do Rio Preto,São Paulo,11.0,Inflamável
2024-04-01,Campinas,São José do Rio Preto,31.7,Comum
2024-04-01,Campinas,São Paulo,25.3,Tóxica
2024-04-03,Campinas,Sorocaba,10.1,Inflamável
2024-04-05,São Paulo,Sorocaba,26.1,Tóxica
2024-04-03,Campinas,Ribeirão Preto,31.6,Inflamável
2024-04-07,São José do Rio Preto,Ribeirão Preto,11.7,Tóxica
2024-04-01,Sorocaba,Ribeirão Preto,24.7,Inflamável
2024-04-04,São Paulo,Campinas,17.6,Tóxica
2024-04-03,Sorocaba,São Paulo,19.3,Tóxica
2024-04-04,São José do Rio Preto,Ribeirão Preto,31.7,Tóxica
2024-04-03,Campinas,São José do Rio Preto,24.4,Comum
2024-04-06,São Paulo,Campinas,8.9,Tóxica
2024-04-01,São José do Rio Preto,Campinas,5.2,Tóxica
2024-04-04,Campinas,Sorocaba,8.7,Inflamável
2024-04-05,Ribeirão Preto,Sorocaba,27.9,Comum
2024-04-01,Sorocaba,São Paulo,34.0,Inflamável
2024-04-02,Campinas,São José do Rio Preto,6.1,Tóxica
2024-04-03,Campinas,Sorocaba,25.4,Tóxica
2024-04-07,São Paulo,São José do Rio Preto,6.3,Inflamável
2024-04-07,São José do Rio Preto,Campinas,28.5,Tóxica
2024-04-06,São José do Rio Preto,São Paulo,16.4,Inflamável
2024-04-06,Sorocaba,Campinas,7.9,Tóxica
2024-04-02,Ribeirão Preto,São José do Rio Preto,22.0,Tóxica
2024-04-02,Ribeirão Preto,Sorocaba,13.4,Inflamável
2024-04-06,São Paulo,Campinas,24.8,Tóxica
2024-04-04,Campinas,Ribeirão Preto,24.7,Tóxica
2024-04-05,Campinas,Sorocaba,16.6,Inflamável
2024-04-03,São Paulo,Campinas,19.0,Tóxica
2024-04-05,Sorocaba,São Paulo,29.1,Inflamável
2024-04-02,São José do Rio Preto,Sorocaba,22.4,Tóxica
2024-04-01,Ribeirão Preto,Campinas,6.1,Tóxica
2024-04-03,São Paulo,São José do Rio Preto,30.3,Inflamável
2024-04-03,São José do Rio Preto,Ribeirão Preto,6.5,Inflamável
2024-04-05,São José do Rio Preto,Ribeirão Preto,10.1,Tóxica
2024-04-02,Ribeirão Preto,São José do Rio Preto,8.1,Tóxica
2024-04-02,Ribeirão Preto,São Paulo,7.3,Tóxica
2024-04-07,Ribeirão Preto,São José do Rio Preto,5.8,Comum
2024-04-05,São Paulo,Campinas,6.7,Tóxica
2024-04-02,Ribeirão Preto,São Paulo,18.3,Tóxica
2024-04-06,Sorocaba,Ribeirão Preto,12.6,Tóxica
2024-04-04,São José do Rio Preto,Campinas,8.8,Tóxica
2024-04-07,Ribeirão Preto,Sorocaba,24.8,Inflamável
2024-04-06,São José do Rio Preto,Sorocaba,11.8,Tóxica
2024-04-01,Campinas,Sorocaba,5.6,Inflamável
2024-04-03,Campinas,Ribeirão Preto,17.6,Tóxica
2024-04-07,Ribeirão Preto,São José do Rio Preto,14.3,Tóxica
2024-04-01,São José do Rio Preto,São Paulo,14.6,Tóxica
2024-04-03,Campinas,Ribeirão Preto,18.4,Tóxica
2024-04-04,Ribeirão Preto,Campinas,25.1,Tóxica
2024-04-02,São José do Rio Preto,Campinas,23.5,Inflamável
2024-04-06,Ribeirão Preto,Sorocaba,33.1,Inflamável
2024-04-05,São José do Rio Preto,São Paulo,20.5,Tóxica
2024-04-06,Campinas,Sorocaba,19.2,Tóxica
2024-04-04,Ribeirão Preto,Campinas,11.4,Tóxica
2024-04-05,Ribeirão Preto,São José do Rio Preto,9.2,Comum
2024-04-02,São Paulo,São José do Rio Preto,19.7,Comum
2024-04-04,Campinas,São José do Rio Preto,17.6,Inflamável
2024-04-05,Campinas,Sorocaba,24.7,Tóxica
2024-04-04,Sorocaba,São Paulo,32.5,Inflamável
2024-04-04,Campinas,São José do Rio Preto,33.4,Tóxica
2024-04-02,São José do Rio Preto,Ribeirão Preto,10.0,Inflamável
2024-04-07,Ribeirão Preto,São José do Rio Preto,12.9,Tóxica
2024-04-03,São Paulo,Sorocaba,29.3,Tóxica
2024-04-05,São José do Rio Preto,São Paulo,20.5,Tóxica
2024-04-04,São José do Rio Preto,São Paulo,26.3,Inflamável
2024-04-02,São José do Rio Preto,Ribeirão Preto,23.1,Inflamável
2024-04-07,São Paulo,Campinas,34.1,Comum
2024-04-03,Sorocaba,São Paulo,22.5,Comum
2024-04-06,Campinas,São José do Rio Preto,19.0,Tóxica
2024-04-05,São José do Rio Preto,Sorocaba,21.3,Tóxica
2024-04-03,Campinas,Sorocaba,29.3,Inflamável
2024-04-01,Campinas,Sorocaba,23.4,Comum
2024-04-05,São José do Rio Preto,Sorocaba,24.4,Tóxica
2024-04-03,Sorocaba,São Paulo,34.1,Tóxica
2024-04-04,Campinas,Sorocaba,23.6,Tóxica
2024-04-05,Ribeirão Preto,Campinas,16.4,Comum
2024-04-05,Campinas,Ribeirão Preto,25.7,Comum
2024-04-02,São José do Rio Preto,São Paulo,24.8,Tóxica
2024-04-01,Campinas,Sorocaba,19.0,Tóxica
2024-04-07,Ribeirão Preto,São Paulo,20.0,Inflamável
2024-04-03,Ribeirão Preto,Sorocaba,28.4,Tóxica
2024-04-02,São Paulo,Sorocaba,18.5,Tóxica
2024-04-03,São Paulo,Sorocaba,34.5,Comum
2024-04-01,Campinas,Sorocaba,13.8,Inflamável
2024-04-01,São José do Rio Preto,Sorocaba,7.8,Comum
2024-04-05,Sorocaba,São José do Rio Preto,17.9,Tóxica
2024-04-07,Ribeirão Preto,São José do Rio Preto,21.3,Tóxica
2024-04-01,São Paulo,São José do Rio Preto,15.5,Tóxica
2024-04-03,Sorocaba,São Paulo,12.3,Comum
2024-04-04,São José do Rio Preto,Ribeirão Preto,25.2,Tóxica
2024-04-04,Ribeirão Preto,São Paulo,16.3,Tóxica
2024-04-05,Ribeirão Preto,São José do Rio Preto,23.9,Tóxica
2024-04-06,São José do Rio Preto,São Paulo,28.4,Inflamável
2024-04-03,São José do Rio Preto,Sorocaba,16.3,Tóxica
2024-04-01,Ribeirão Preto,Campinas,22.0,Tóxica
2024-04-07,Campinas,São José do Rio Preto,18.5,Tóxica
2024-04-02,Sorocaba,Ribeirão Preto,31.4,Tóxica
2024-04-06,Campinas,Sorocaba,15.3,Comum
2024-04-02,Ribeirão Preto,Campinas,10.0,Tóxica
2024-04-04,Campinas,Ribeirão Preto,21.9,Comum
2024-04-05,São José do Rio Preto,Sorocaba,24.7,Tóxica
2024-04-04,São Paulo,Ribeirão Preto,14.9,Comum
2024-04-05,Sorocaba,São José do Rio Preto,25.0,Comum
2024-04-03,São Paulo,São José do Rio Preto,33.1,Tóxica
2024-04-02,Sorocaba,São José do Rio Preto,24.6,Tóxica
2024-04-04,Sorocaba,São Paulo,9.8,Inflamável
2024-04-02,Campinas,Sorocaba,15.5,Tóxica
2024-04-02,Campinas,São José do Rio Preto,17.7,Inflamável
2024-04-05,Ribeirão Preto,São Paulo,23.0,Tóxica
2024-04-04,Campinas,Ribeirão Preto,26.6,Inflamável
2024-04-07,São Paulo,Campinas,6.2,Tóxica
2024-04-02,Ribeirão Preto,São José do Rio Preto,21.9,Tóxica
2024-04-03,Ribeirão Preto,São José do Rio Preto,8.7,Tóxica
2024-04-03,São José do Rio Preto,São Paulo,14.5,Tóxica
2024-04-01,Campinas,Ribeirão Preto,24.8,Comum
2024-04-01,São José do Rio Preto,São Paulo,9.7,Inflamável
2024-04-05,Campinas,São Paulo,14.3,Inflamável
2024-04-02,Ribeirão Preto,Campinas,26.1,Tóxica
2024-04-01,Sorocaba,Campinas,7.7,Tóxica
2024-04-06,Sorocaba,Ribeirão Preto,22.3,Tóxica
2024-04-02,Ribeirão Preto,São José do Rio Preto,9.4,Inflamável
2024-04-05,Ribeirão Preto,Sorocaba,12.6,Comum
2024-04-01,São Paulo,Sorocaba,18.8,Tóxica
2024-04-05,São Paulo,Ribeirão Preto,8.3,Inflamável
2024-04-04,São José do Rio Preto,Sorocaba,34.8,Tóxica
2024-04-05,Sorocaba,São Paulo,10.0,Tóxica
2024-04-03,Sorocaba,São José do Rio Preto,28.4,Tóxica
2024-04-03,Ribeirão Preto,São José do Rio Preto,29.9,Inflamável
2024-04-05,Ribeirão Preto,Sorocaba,34.8,Tóxica
2024-04-03,São José do Rio Preto,Ribeirão Preto,17.9,Tóxica
2024-04-04,Sorocaba,São Paulo,31.2,Inflamável
2024-04-02,São Paulo,Ribeirão Preto,33.7,Inflamável
2024-04-03,Campinas,Sorocaba,10.2,Tóxica
2024-04-05,Campinas,São José do Rio Preto,6.8,Inflamável
2024-04-04,São Paulo,Ribeirão Preto,23.6,Tóxica
2024-04-07,São Paulo,Campinas,22.4,Inflamável
2024-04-07,Campinas,Ribeirão Preto,11.1,Tóxica
2024-04-07,São José do Rio Preto,Campinas,28.9,Inflamável
2024-04-07,Campinas,Ribeirão Preto,6.1,Comum
2024-04-02,São José do Rio Preto,Campinas,29.2,Tóxica
2024-04-05,São José do Rio Preto,Campinas,5.8,Tóxica
2024-04-05,Ribeirão Preto,Campinas,24.7,Tóxica
2024-04-06,Sorocaba,Campinas,7.4,Tóxica
2024-04-04,Sorocaba,São Paulo,12.5,Tóxica
2024-04-07,São Paulo,Campinas,26.7,Inflamável
2024-04-02,Ribeirão Preto,Campinas,13.4,Tóxica
2024-04-04,Sorocaba,São José do Rio Preto,20.3,Tóxica
2024-04-07,São José do Rio Preto,São Paulo,32.5,Inflamável
2024-04-02,São José do Rio Preto,Campinas,6.5,Inflamável
2024-04-04,Campinas,Sorocaba,29.3,Tóxica
2024-04-05,Campinas,São Paulo,7.0,Inflamável
2024-04-01,São José do Rio Preto,Ribeirão Preto,8.6,Tóxica
2024-04-03,Campinas,São José do Rio Preto,34.8,Tóxica
2024-04-07,Sorocaba,São José do Rio Preto,10.4,Inflamável
2024-04-04,Campinas,São Paulo,34.7,Tóxica
2024-04-03,Sorocaba,São Paulo,28.4,Comum
2024-04-04,Ribeirão Preto,São Paulo,16.8,Inflamável
2024-04-02,Ribeirão Preto,São Paulo,9.9,Comum
2024-04-07,Sorocaba,Ribeirão Preto,18.0,Inflamável
2024-04-05,Ribeirão Preto,Sorocaba,28.4,Inflamável
2024-04-01,Campinas,Sorocaba,11.9,Comum
2024-04-03,Ribeirão Preto,Campinas,10.2,Tóxica
2024-04-07,São José do Rio Preto,Ribeirão Preto,32.6,Comum
2024-04-07,Ribeirão Preto,São Paulo,27.0,Tóxica
2024-04-05,Sorocaba,Ribeirão Preto,6.4,Inflamável
2024-04-02,Sorocaba,São Paulo,32.2,Tóxica
2024-04-05,São Paulo,Campinas,13.9,Comum
2024-04-02,São José do Rio Preto,Sorocaba,7.2,Inflamável
2024-04-04,Campinas,São José do Rio Preto,19.4,Comum
2024-04-03,São José do Rio Preto,Ribeirão Preto,14.0,Comum
2024-04-02,São Paulo,Sorocaba,17.5,Tóxica
2024-04-01,Sorocaba,São José do Rio Preto,24.9,Tóxica
2024-04-01,São José do Rio Preto,Campinas,11.3,Tóxica
2024-04-07,Campinas,Ribeirão Preto,15.7,Inflamável
2024-04-05,Sorocaba,São Paulo,28.5,Inflamável
2024-04-04,Campinas,São Paulo,24.3,Tóxica
2024-04-07,Ribeirão Preto,São José do Rio Preto,14.8,Tóxica
2024-04-05,Campinas,Sorocaba,24.9,Tóxica
2024-04-05,Sorocaba,Campinas,28.0,Tóxica
2024-04-07,Ribeirão Preto,São José do Rio Preto,22.8,Tóxica
2024-04-06,Sorocaba,Campinas,12.2,Comum
2024-04-05,Sorocaba,Campinas,5.0,Tóxica
2024-04-06,Ribeirão Preto,Campinas,29.1,Tóxica
2024-04-01,Campinas,Ribeirão Preto,29.7,Tóxica
2024-04-01,São Paulo,São José do Rio Preto,25.9,Inflamável
2024-04-05,São Paulo,Ribeirão Preto,7.3,Tóxica
2024-04-01,São Paulo,Sorocaba,22.6,Tóxica
2024-04-04,São Paulo,Sorocaba,29.6,Inflamável
2024-04-06,São José do Rio Preto,São Paulo,16.7,Comum
2024-04-05,Ribeirão Preto,São Paulo,22.6,Tóxica
2024-04-01,São Paulo,Sorocaba,29.8,Inflamável
2024-04-02,Sorocaba,Campinas,6.5,Tóxica
2024-04-07,São Paulo,Campinas,22.9,Tóxica
2024-04-07,Campinas,São José do Rio Preto,24.3,Tóxica
2024-04-06,Ribeirão Preto,Sorocaba,23.1,Tóxica
2024-04-05,Ribeirão Preto,São Paulo,24.5,Inflamável
2024-04-05,São José do Rio Preto,Sorocaba,23.9,Comum
2024-04-04,Sorocaba,Campinas,8.9,Tóxica
2024-04-03,Ribeirão Preto,Campinas,12.0,Tóxica
2024-04-03,Campinas,Ribeirão Preto,23.6,Tóxica
2024-04-06,São Paulo,Ribeirão Preto,5.5,Inflamável
2024-04-07,Ribeirão Preto,São José do Rio Preto,24.0,Comum
2024-04-04,Campinas,Sorocaba,25.0,Comum
2024-04-04,São Paulo,Ribeirão Preto,12.2,Inflamável
2024-04-04,São José do Rio Preto,Ribeirão Preto,22.9,Tóxica
2024-04-06,Ribeirão Preto,Sorocaba,21.0,Inflamável
2024-04-03,Ribeirão Preto,Campinas,12.8,Tóxica
2024-04-07,Campinas,São José do Rio Preto,18.9,Comum
2024-04-04,Sorocaba,São José do Rio Preto,32.3,Tóxica
2024-04-01,Sorocaba,Ribeirão Preto,23.9,Tóxica
2024-04-05,Ribeirão Preto,Campinas,6.1,Tóxica
2024-04-05,Sorocaba,São José do Rio Preto,7.3,Inflamável
2024-04-07,São Paulo,Sorocaba,7.4,Inflamável
2024-04-02,Sorocaba,São Paulo,15.5,Inflamável
2024-04-06,São Paulo,Campinas,11.8,Tóxica
2024-04-06,Campinas,São Paulo,27.4,Comum
2024-04-05,Sorocaba,Campinas,10.1,Comum
2024-04-01,São José do Rio Preto,Sorocaba,12.4,Tóxica
2024-04-03,São Paulo,Ribeirão Preto,17.9,Comum
2024-04-03,Sorocaba,Ribeirão Preto,14.9,Comum
2024-04-01,Sorocaba,São José do Rio Preto,15.1,Tóxica
2024-04-04,São Paulo,São José do Rio Preto,30.9,Comum
2024-04-06,São Paulo,Ribeirão Preto,24.4,Tóxica
2024-04-05,São Paulo,Campinas,21.7,Inflamável
2024-04-05,São José do Rio Preto,Sorocaba,21.5,Tóxica
2024-04-01,Campinas,Ribeirão Preto,8.3,Tóxica
